12.449045085307501;41.904564386747474
12.481666134019335;41.92319518910492
12.45429404492834;41.90006110179085
12.50404570501957;41.92085165266163
12.46601585676911;41.892427444595945
12.471272733563376;41.90078156135391
12.571059976559996;41.89122594581726
12.493063305714664;41.90294619099214
12.471725633065578;41.87168253687316
12.453621465421776;41.91043906701028
12.48526152035554;41.92171837755163
12.467473762920076;41.94719786795064
12.510917887455838;41.90774824835761
12.526402816456352;41.86836131206715
12.423221619489459;41.897477061405304
12.477210588482814;41.90511060279046
12.424067842927515;41.83234036929023
12.477240610686362;41.8909910814847
12.467235426936607;41.89984198843243
12.47662387738815;41.8928095000366
12.447199893767728;41.91802614680794
12.49250234754702;41.8961977149651
12.519240131583365;41.85456879274074
12.436063232482343;41.914328339591535
12.414793285980357;41.88754797217571
12.54022337003502;41.910772787438916
12.364465985347495;41.813759882990965
12.506114873012383;41.8773518477892
12.47718990102843;41.86443537936506
12.529851412530887;41.91351060526986
12.450696025362051;41.84030904895917
12.471433034995268;41.91762752809303
12.407287537209156;41.81941373022425
12.463274749161158;41.869015423800256
12.466618520403465;41.93288717515069
12.295017244169848;41.75213573033238
12.479441810741458;41.8588169085277
12.49564788606646;41.89736187057289
12.509043032472396;41.9767747936308
12.442597435372592;41.89156161228578
12.253829955281564;41.79033992135284
12.638265567722668;41.93747200740225
12.496679261892512;41.85758137543491
12.473405076924086;41.94171559073242
12.28904023322417;41.737793827231265
12.5233714663886;41.93516913814978
12.472693427730535;41.83264170825644
12.438454898931207;41.80213353395746
12.379389649365649;41.88908952712991
12.489554498292721;41.90213957269484
