9460.60915316223;1.0533053191241193;2.5555555555555554
8613.816880207167;1.0792811801604008;2.2222222222222223
9057.332750473199;1.0512864352373905;2.111111111111111
14952.114600274013;1.0780005935443253;2.3333333333333335
10714.054993451953;1.0793275124475075;2.5555555555555554
12535.510068707783;1.0649656343592182;2.2222222222222223
10008.97714856878;1.059595789643417;2.0
12849.898535668513;1.044246375523072;2.3333333333333335
7929.018138314399;1.0287339436437337;2.0
9585.045389104185;1.0704187472612092;2.0
9114.509404269214;1.0416384101527234;2.3333333333333335
11104.173397186374;1.0815975632974375;2.2222222222222223
8585.302052186817;1.0332849632034344;1.6666666666666667
14185.193918229408;1.0873950855156256;2.4444444444444446
12336.29291928393;1.0505111231579394;2.5555555555555554
11829.188004083966;1.0400250805412135;2.0
10685.545140871875;1.0503534765192002;2.2222222222222223
13838.78590388893;1.0556865452857693;2.4444444444444446
11590.790006716237;1.089023280297379;2.3333333333333335
9991.64541999124;1.0414870220386943;1.8888888888888888
10580.999075013917;1.0412157578269825;2.5555555555555554
6937.367155963726;1.0585228623313965;1.6666666666666667
9663.244785533469;1.054826836506682;2.0
14983.813355677405;1.0966563391808337;2.0
10314.353634449728;1.0728340537778835;2.3333333333333335
15139.134724985815;1.0445091673770188;2.0
9928.674626855915;1.0759104967186777;2.4444444444444446
14564.6816726182;1.047831188544216;2.5555555555555554
9094.330116903415;1.064093940039334;2.0
9365.075341641952;1.0939007127270879;2.4444444444444446
9436.800786193175;1.0432480003571898;2.111111111111111
6970.590820878872;1.0635922219447027;2.0
9719.74029637191;1.0609938106750025;2.111111111111111
15034.18350140901;1.10034290002558;2.2222222222222223
10328.634142192139;1.0743194221833385;2.6666666666666665
14694.35228774776;1.052507422975586;2.2222222222222223
8801.120153425001;1.0662908819052432;2.0
13941.559208402508;1.0543314890646498;2.4444444444444446
9287.721091055319;1.0865843608939827;2.2222222222222223
10344.652326082218;1.0579631340124762;1.8888888888888888
